"year","plot","diameter","height","species","status"
2024,18,12.954,13.1064,"Ulmus americana",1
2024,18,13.716,13.1064,"Ulmus americana",1
2024,72,5.842,6.4008,"Ulmus americana",1
2024,72,4.064,7.0104,"Ulmus americana",1
2024,80,9.144,6.4008,"Ulmus americana",1
2024,87,NA,NA,"Quercus texana",2
2024,94,17.272,11.5824,"Ulmus americana",1
2024,94,23.368,16.764,"Ulmus americana",1
2024,169,34.798,17.0688,"Ulmus americana",1
2024,4,28.956,25.6032,"Quercus texana",1
2024,4,42.926,24.9936,"Quercus texana",1
2024,19,17.018,14.6304,"Quercus texana",1
2024,19,12.7,7.0104,"Quercus texana",1
2024,23,23.622,17.6784,"Ulmus americana",1
2024,23,33.02,22.2504,"Ulmus americana",2
2024,25,21.336,8.5344,"Ulmus americana",1
2024,16,NA,NA,"Ulmus americana",2
2024,36,42.926,21.6408,"Ulmus americana",1
2024,41,17.78,12.8016,"Quercus texana",1
2024,41,18.034,13.716,"Quercus texana",1
2024,41,14.478,12.4968,"Quercus texana",1
2024,41,16.002,14.0208,"Quercus texana",1
2024,41,15.24,14.0208,"Quercus texana",2
2024,41,16.764,13.716,"Quercus texana",1
2024,41,13.716,12.8016,"Quercus texana",1
2024,41,17.018,14.0208,"Quercus texana",2
2024,41,14.986,10.668,"Quercus texana",2
2024,41,17.526,12.192,"Quercus texana",1
2024,41,3.048,5.4864,"Ulmus americana",1
2024,41,4.064,5.7912,"Ulmus americana",1
2024,41,2.54,3.6576,"Ulmus americana",1
2024,41,12.192,13.1064,"Quercus texana",1
2024,41,9.398,11.8872,"Quercus texana",2
2024,41,3.81,3.9624,"Ulmus americana",1
2024,41,23.368,13.716,"Quercus texana",1
2024,41,18.034,13.716,"Quercus texana",1
2024,41,19.304,14.0208,"Quercus texana",1
2024,41,25.146,14.3256,"Quercus texana",1
2024,41,16.51,13.716,"Quercus texana",1
2024,41,23.622,14.3256,"Quercus texana",1
2024,41,12.7,11.2776,"Quercus texana",1
2024,41,23.114,14.0208,"Quercus texana",1
2024,41,5.08,7.0104,"Ulmus americana",1
2024,41,2.794,5.1816,"Ulmus americana",1
2024,41,20.066,11.8872,"Quercus texana",1
2024,41,23.368,13.716,"Quercus texana",1
2024,41,13.208,10.9728,"Quercus texana",1
2024,41,23.114,13.716,"Quercus texana",1
2024,41,17.018,13.716,"Quercus texana",1
2024,41,22.352,14.3256,"Quercus texana",1
2024,41,23.876,13.716,"Quercus texana",1
2024,41,5.588,6.4008,"Quercus texana",1
2024,41,4.064,4.8768,"Quercus texana",2
2024,63,45.974,28.3464,"Ulmus americana",1
2024,63,17.018,17.3736,"Ulmus americana",1
2024,38,29.718,21.6408,"Quercus texana",1
2024,6,34.544,19.5072,"Ulmus americana",1
2024,6,56.388,29.2608,"Ulmus americana",1
2024,6,24.892,18.8976,"Ulmus americana",1
2024,6,38.608,21.336,"Quercus texana",1
2024,6,15.24,15.8496,"Ulmus americana",1
2024,6,37.084,22.86,"Ulmus americana",1
2024,6,24.13,12.4968,"Quercus texana",1
2024,18,NA,NA,"Ulmus americana",0
2024,18,NA,NA,"Ulmus americana",0
2024,18,NA,NA,"Quercus texana",0
2024,18,NA,NA,"Quercus texana",0
2024,18,NA,NA,"Quercus texana",0
2024,18,NA,NA,"Ulmus americana",0
2024,18,NA,NA,"Ulmus americana",0
2024,12,6.35,6.7056,"Ilex opaca",1
2024,12,2.54,5.1816,"Ilex opaca",1
2024,12,2.54,6.4008,"Ilex opaca",1
2024,23,3.81,3.9624,"Ilex opaca",1
2024,43,17.272,11.8872,"Ilex opaca",1
2024,43,19.558,16.1544,"Ulmus americana",1
2024,43,12.954,12.8016,"Ulmus americana",1
2024,22,4.572,7.62,"Ulmus americana",1
2024,22,NA,NA,"Ilex opaca",2
2024,22,2.794,4.2672,"Ilex opaca",1
2024,22,3.048,7.0104,"Ilex opaca",1
2024,22,3.048,4.2672,"Ilex opaca",1
2024,22,3.048,5.4864,"Ilex opaca",1
2024,22,5.588,6.096,"Ilex opaca",1
2024,22,2.54,4.572,"Ilex opaca",1
2024,22,2.54,3.9624,"Ilex opaca",1
2024,22,5.08,5.1816,"Ilex opaca",1
2024,22,3.048,3.9624,"Ilex opaca",1
2024,22,2.54,3.048,"Ilex opaca",1
2024,22,3.048,3.6576,"Ilex opaca",1
2024,25,NA,NA,"Ilex opaca",2
2024,31,14.224,12.192,"Ilex opaca",1
2024,31,4.064,6.096,"Ilex opaca",1
2024,1,3.048,2.7432,"Ilex opaca",1
2024,3,23.114,14.6304,"Ilex opaca",1
2024,3,5.588,5.1816,"Ilex opaca",1
2024,58,4.064,3.9624,"Ilex opaca",1
2024,67,4.318,4.2672,"Ilex opaca",1
2024,16,3.048,5.7912,"Ilex opaca",2
2024,20,25.908,24.0792,"Ulmus americana",1
2024,20,10.922,10.668,"Ulmus americana",1
2024,20,26.416,19.812,"Quercus texana",1
2024,20,15.24,15.24,"Ulmus americana",1
2024,20,43.688,25.2984,"Ulmus americana",1
2024,39,22.606,12.4968,"Ulmus americana",1
2024,39,16.002,10.3632,"Ulmus americana",1
2024,18,45.466,30.1752,"Quercus texana",1
2024,27,19.05,12.192,"Ilex opaca",1
2024,27,2.54,5.1816,"Ilex opaca",1
2024,27,5.334,5.7912,"Ilex opaca",1
2024,27,6.858,8.8392,"Ilex opaca",1
2024,27,3.81,5.4864,"Ilex opaca",1
2024,27,6.35,8.5344,"Ilex opaca",1
2024,27,6.858,8.2296,"Ilex opaca",1
2024,27,5.334,6.7056,"Ilex opaca",1
2024,75,NA,NA,"Ulmus americana",2
2024,19,29.21,21.0312,"Quercus texana",1
2024,19,15.748,18.5928,"Quercus texana",1
2024,19,16.764,18.5928,"Quercus texana",2
2024,19,22.606,22.5552,"Quercus texana",1
2024,19,17.526,13.1064,"Quercus texana",1
2024,19,18.796,15.5448,"Quercus texana",1
2024,19,13.462,15.5448,"Quercus texana",1
2024,19,34.544,23.7744,"Quercus texana",1
2024,19,14.478,15.5448,"Quercus texana",1
2024,19,13.208,10.668,"Quercus texana",2
2024,21,16.51,13.716,"Ilex opaca",2
2024,21,3.556,3.9624,"Ilex opaca",2
2024,21,4.064,4.8768,"Ilex opaca",2
2024,21,15.748,14.3256,"Ilex opaca",2
2024,42,4.318,6.096,"Ilex opaca",1
2024,8,5.588,6.096,"Quercus texana",1
2024,18,4.064,4.572,"Ilex opaca",1
2024,18,3.302,4.2672,"Ilex opaca",1
2024,18,12.7,13.4112,"Ulmus americana",1
2024,24,8.382,6.7056,"Ilex opaca",1
2024,24,7.874,6.4008,"Ilex opaca",1
2024,24,NA,NA,"Ulmus americana",2
2024,50,2.54,3.3528,"Ilex opaca",1
2024,50,2.54,3.3528,"Ilex opaca",1
2024,50,NA,NA,"Ilex opaca",2
2024,56,4.318,5.1816,"Ilex opaca",1
2024,61,6.096,8.5344,"Ilex opaca",1
2024,61,23.622,17.0688,"Ulmus americana",1
2024,61,13.97,10.9728,"Ilex opaca",2
2024,61,2.54,2.7432,"Ilex opaca",1
2024,61,7.112,7.62,"Ilex opaca",1
2024,61,NA,NA,"Ilex opaca",2
2024,61,7.366,8.5344,"Ilex opaca",1
2024,61,9.652,8.5344,"Ilex opaca",1
2024,64,2.794,4.572,"Ilex opaca",1
2024,5,12.954,13.716,"Ilex opaca",1
2024,29,NA,NA,"Ulmus americana",0
2024,40,10.16,8.2296,"Ilex opaca",1
2024,40,9.906,9.7536,"Ilex opaca",1
2024,5,12.954,11.2776,"Ilex opaca",1
2024,49,NA,NA,"Ilex opaca",2
2024,12,13.97,11.2776,"Ulmus americana",1
2024,12,13.97,13.1064,"Ulmus americana",1
2024,12,12.7,15.24,"Ulmus americana",1
2024,12,4.318,5.1816,"Ulmus americana",1
2024,12,3.302,3.6576,"Ulmus americana",1
2024,12,9.906,11.8872,"Ulmus americana",1
2024,12,4.064,4.8768,"Ulmus americana",1
2024,30,3.302,6.4008,"Ulmus americana",1
2024,37,5.842,7.9248,"Ulmus americana",1
2024,37,13.97,9.4488,"Ulmus americana",1
2024,49,33.782,20.1168,"Ulmus americana",1
2024,49,18.796,17.9832,"Ulmus americana",1
2024,49,23.876,19.812,"Ulmus americana",1
2024,54,12.954,13.1064,"Ulmus americana",1
2024,54,12.7,12.4968,"Ulmus americana",1
2024,54,2.54,4.572,"Ulmus americana",1
2024,54,13.97,13.1064,"Ulmus americana",1
2024,55,NA,NA,"Ulmus americana",0
2024,5,42.926,19.5072,"Quercus texana",1
2024,5,NA,NA,"Quercus texana",2
2024,16,21.336,14.9352,"Ilex opaca",1
2024,16,3.556,3.6576,"Ilex opaca",1
2024,16,3.302,2.7432,"Ilex opaca",1
2024,16,3.048,3.6576,"Ilex opaca",1
2024,16,24.13,15.8496,"Ilex opaca",1
2024,16,17.272,15.24,"Ilex opaca",1
2024,16,13.97,14.3256,"Ilex opaca",1
2024,18,3.556,5.7912,"Ilex opaca",1
2024,18,2.54,4.2672,"Ilex opaca",1
2024,30,3.302,4.572,"Ilex opaca",1
2024,33,3.048,3.9624,"Ilex opaca",1
2024,42,13.462,18.288,"Ulmus americana",1
2024,44,3.048,4.2672,"Ilex opaca",1
2024,44,2.54,4.2672,"Ilex opaca",1
2024,5,12.7,14.0208,"Ulmus americana",1
2024,5,15.494,18.8976,"Ulmus americana",1
2024,20,40.132,24.0792,"Ulmus americana",1
2024,38,NA,NA,"Ulmus americana",2
2024,38,NA,NA,"Ulmus americana",2
2024,38,NA,NA,"Ulmus americana",2
2024,40,2.54,6.096,"Ulmus americana",1
2024,40,3.302,6.4008,"Ulmus americana",1
2024,46,15.24,15.8496,"Ulmus americana",1
2024,46,14.478,13.716,"Ulmus americana",1
2024,46,20.828,17.9832,"Ulmus americana",1
2024,47,19.558,16.764,"Ulmus americana",1
2024,47,43.942,30.7848,"Ulmus americana",1
2024,47,25.908,15.24,"Ulmus americana",1
2024,47,8.128,11.2776,"Ulmus americana",1
2024,47,28.702,20.1168,"Ulmus americana",1
2024,47,15.24,17.3736,"Ulmus americana",1
2024,95,13.208,12.4968,"Ilex opaca",1
2024,95,4.318,6.7056,"Ilex opaca",1
2024,95,4.572,4.572,"Ilex opaca",1
2024,95,16.51,12.192,"Ilex opaca",1
2024,10,NA,NA,"Ilex opaca",2
2024,10,NA,NA,"Ilex opaca",2
2024,10,NA,NA,"Ilex opaca",2
2024,10,3.302,2.4384,"Ilex opaca",1
2024,10,NA,NA,"Ilex opaca",2
2024,10,NA,NA,"Ilex opaca",2
2024,26,17.018,9.144,"Ilex opaca",1
2024,40,12.7,8.8392,"Ilex opaca",1
2024,43,16.51,12.192,"Ilex opaca",2
2024,36,32.004,16.764,"Quercus texana",1
2024,36,33.782,15.8496,"Quercus texana",1
2024,36,26.416,12.8016,"Quercus texana",1
2024,36,30.988,16.1544,"Quercus texana",2
2024,36,24.13,15.5448,"Quercus texana",1
2024,36,21.336,12.8016,"Quercus texana",1
2024,3,3.302,3.9624,"Ilex opaca",1
2024,14,17.78,13.716,"Ulmus americana",1
2024,7,29.972,19.5072,"Quercus texana",1
2024,11,5.08,6.7056,"Ilex opaca",1
2024,43,9.906,10.3632,"Ulmus americana",1
2024,47,6.096,10.3632,"Ulmus americana",1
2024,47,5.08,9.7536,"Ulmus americana",1
2024,110,NA,NA,"Ilex opaca",2
2025,2,26.162,16.4592,"Ulmus americana",1
2025,31,27.94,17.6784,"Ulmus americana",1
2025,31,30.988,19.812,"Ulmus americana",1
2025,31,NA,NA,"Ulmus americana",2
2025,31,48.26,27.7368,"Quercus texana",1
2025,50,21.082,18.288,"Quercus texana",1
2025,50,21.59,17.0688,"Quercus texana",2
2025,12,21.59,9.4488,"Quercus texana",1
2025,12,21.844,11.2776,"Quercus texana",1
2025,12,15.748,9.7536,"Quercus texana",1
2025,12,4.826,6.4008,"Ulmus americana",1
2025,13,22.098,20.4216,"Ulmus americana",1
2025,34,42.672,24.9936,"Quercus texana",2
2025,29,24.638,19.812,"Quercus texana",1
2025,29,44.45,24.0792,"Quercus texana",1
2025,4,16.002,15.5448,"Quercus texana",1
2025,4,15.748,14.9352,"Quercus texana",1
2025,4,22.86,16.4592,"Quercus texana",1
2025,4,17.018,15.24,"Quercus texana",1
2025,4,14.986,16.1544,"Quercus texana",1
2025,4,14.224,15.24,"Quercus texana",1
2025,4,12.954,15.24,"Quercus texana",1
2025,4,13.97,14.9352,"Quercus texana",1
2025,4,13.208,16.4592,"Quercus texana",1
2025,19,17.018,11.8872,"Quercus texana",1
2025,19,13.716,9.7536,"Quercus texana",1
2025,19,43.942,18.5928,"Quercus texana",1
2025,19,12.446,11.5824,"Quercus texana",1
2025,19,21.59,18.5928,"Quercus texana",1
2025,19,20.32,17.9832,"Quercus texana",1
2025,35,25.654,18.5928,"Quercus texana",1
2025,35,NA,NA,"Quercus texana",2
2025,35,25.654,18.8976,"Quercus texana",1
2025,35,19.05,16.764,"Quercus texana",1
2025,35,15.24,15.24,"Quercus texana",1
2025,35,22.098,18.8976,"Quercus texana",1
2025,35,23.876,21.6408,"Quercus texana",1
2025,42,13.208,9.4488,"Ulmus americana",1
2025,42,21.59,13.4112,"Quercus texana",1
2025,42,21.844,12.8016,"Quercus texana",1
2025,42,17.018,12.192,"Quercus texana",1
2025,42,13.716,9.7536,"Quercus texana",1
2025,42,15.24,8.8392,"Quercus texana",1
2025,42,17.526,11.2776,"Quercus texana",1
2025,42,12.954,8.8392,"Quercus texana",1
2025,6,13.462,11.5824,"Quercus texana",1
2025,6,15.24,11.5824,"Quercus texana",2
2025,6,13.97,11.5824,"Quercus texana",1
2025,6,19.812,11.5824,"Quercus texana",1
2025,6,18.796,12.4968,"Quercus texana",1
2025,6,19.05,12.4968,"Quercus texana",1
2025,6,16.256,12.192,"Quercus texana",1
2025,15,13.97,13.4112,"Quercus texana",1
2025,15,15.748,12.192,"Quercus texana",1
2025,15,14.732,14.6304,"Quercus texana",1
2025,18,8.89,8.8392,"Ulmus americana",1
2025,24,24.13,17.9832,"Ulmus americana",1
2025,2,15.494,15.8496,"Ulmus americana",1
2025,2,13.208,12.8016,"Ulmus americana",1
2025,2,8.382,10.668,"Ulmus americana",1
2025,2,6.604,11.5824,"Ulmus americana",1
2025,2,3.556,3.9624,"Ulmus americana",1
2025,3,42.418,23.1648,"Ulmus americana",1
2025,3,4.318,6.7056,"Ulmus americana",2
2025,3,8.89,10.9728,"Ulmus americana",1
2025,3,12.954,14.9352,"Ulmus americana",1
2025,3,33.02,21.9456,"Ulmus americana",1
2025,3,33.528,21.336,"Ulmus americana",1
2025,10,40.386,21.336,"Quercus texana",1
2025,10,25.908,14.6304,"Quercus texana",1
2025,10,25.4,16.4592,"Quercus texana",1
2025,10,21.082,13.4112,"Quercus texana",1
2025,10,19.558,12.8016,"Quercus texana",1
2025,10,13.716,10.668,"Quercus texana",1
2025,10,21.59,15.8496,"Quercus texana",2
2025,25,NA,NA,"Quercus texana",0
2025,25,NA,NA,"Quercus texana",0
2025,32,NA,NA,"Quercus texana",2
2025,39,4.318,6.096,"Ulmus americana",1
2025,55,40.64,26.8224,"Quercus texana",1
2025,55,60.96,25.2984,"Quercus texana",1
2025,55,43.434,31.0896,"Quercus texana",1
2025,55,13.208,17.6784,"Ulmus americana",1
2025,55,16.256,21.0312,"Ulmus americana",1
2025,55,51.816,29.8704,"Quercus texana",1
2025,40,8.89,13.716,"Ulmus americana",1
2025,40,NA,NA,"Ulmus americana",2
2025,40,28.702,21.6408,"Quercus texana",1
2025,50,22.352,19.2024,"Quercus texana",1
2025,1,54.61,24.9936,"Quercus texana",1
2025,1,36.068,24.0792,"Quercus texana",1
2025,1,54.356,24.6888,"Quercus texana",1
2025,1,14.224,15.5448,"Quercus texana",1
2025,24,44.196,25.2984,"Quercus texana",1
2025,24,12.7,17.6784,"Ulmus americana",1
2025,24,25.908,22.2504,"Ulmus americana",1
2025,24,38.1,25.2984,"Ulmus americana",1
2025,24,13.716,15.8496,"Ulmus americana",1
2025,24,14.478,12.8016,"Ulmus americana",1
2025,29,21.59,14.6304,"Ulmus americana",1
2025,29,4.826,7.0104,"Ulmus americana",1
2025,29,14.732,9.4488,"Quercus texana",2
2025,29,14.986,13.4112,"Ulmus americana",1
2025,29,45.72,23.7744,"Quercus texana",1
2025,29,12.954,10.668,"Ulmus americana",1
2025,8,26.162,18.5928,"Ulmus americana",1
2025,8,30.988,19.812,"Ulmus americana",2
2025,8,55.88,27.1272,"Quercus texana",1
2025,24,NA,NA,"Ulmus americana",0
2025,24,NA,NA,"Ulmus americana",0
2025,24,NA,NA,"Ulmus americana",0
2025,24,NA,NA,"Ulmus americana",0
2025,24,NA,NA,"Ulmus americana",0
2025,24,NA,NA,"Ulmus americana",0
2025,24,NA,NA,"Ulmus americana",0
2025,3,15.748,17.0688,"Quercus texana",1
2025,3,10.414,9.4488,"Quercus texana",1
2025,3,NA,NA,"Quercus texana",2
2025,3,18.542,14.0208,"Quercus texana",1
2025,3,20.32,16.4592,"Quercus texana",1
2025,3,19.05,18.5928,"Quercus texana",1
2025,3,22.86,20.4216,"Quercus texana",1
2025,3,22.606,17.9832,"Quercus texana",1
2025,3,29.972,20.1168,"Quercus texana",1
2025,3,22.606,19.2024,"Quercus texana",1
2025,3,3.556,3.9624,"Quercus texana",1
2025,3,18.034,15.5448,"Quercus texana",1
2025,3,18.034,17.6784,"Quercus texana",1
2025,3,46.482,24.9936,"Ulmus americana",2
2025,3,37.338,17.3736,"Ulmus americana",1
2025,1,38.862,22.5552,"Quercus texana",1
2025,42,45.72,24.9936,"Quercus texana",1
2025,42,31.242,18.288,"Quercus texana",1
2025,42,73.66,32.004,"Quercus texana",1
2025,42,32.258,21.9456,"Quercus texana",1
2025,42,46.99,23.1648,"Quercus texana",1
2025,42,5.08,7.0104,"Ulmus americana",1
2025,42,13.716,12.8016,"Ulmus americana",1
2025,42,22.098,16.4592,"Ulmus americana",1
2025,42,14.478,14.3256,"Quercus texana",1
2025,12,5.08,4.8768,"Ulmus americana",1
2025,12,17.526,18.8976,"Ulmus americana",1
2025,12,22.86,17.0688,"Ulmus americana",1
2025,12,3.556,7.3152,"Ulmus americana",1
2025,12,29.718,22.2504,"Ulmus americana",1
2025,12,16.51,17.3736,"Ulmus americana",1
2025,12,13.97,14.9352,"Ulmus americana",1
2025,15,21.336,12.8016,"Ulmus americana",1
2025,15,20.32,14.6304,"Ulmus americana",1
2025,15,13.716,12.8016,"Ulmus americana",1
2025,15,6.35,8.5344,"Ulmus americana",1
2025,19,35.306,20.1168,"Ulmus americana",1
2025,19,24.638,16.1544,"Ulmus americana",1
2025,19,7.112,9.4488,"Ulmus americana",1
2025,19,3.81,4.572,"Ulmus americana",1
2025,19,55.118,24.384,"Ulmus americana",1
2025,19,30.48,18.8976,"Ulmus americana",1
2025,19,14.224,15.24,"Ulmus americana",1
2025,19,25.908,19.5072,"Ulmus americana",1
2025,21,18.034,14.6304,"Ulmus americana",1
2025,21,23.368,16.764,"Ulmus americana",1
2025,21,NA,NA,"Ulmus americana",2
2025,21,13.208,10.0584,"Ulmus americana",1
2025,21,12.7,14.6304,"Ulmus americana",1
2025,21,17.018,15.8496,"Ulmus americana",1
2025,31,24.892,20.1168,"Ulmus americana",1
2025,1,30.226,18.8976,"Ulmus americana",1
2025,1,17.018,18.5928,"Ulmus americana",1
2025,1,25.654,16.4592,"Ulmus americana",1
2025,1,17.018,14.9352,"Ulmus americana",1
2025,1,15.748,13.1064,"Quercus texana",1
2025,89,19.558,20.7264,"Ulmus americana",2
2025,89,18.796,20.4216,"Ulmus americana",2
2025,89,NA,NA,"Ulmus americana",2
2025,89,13.97,11.5824,"Ulmus americana",1
2025,89,10.922,13.716,"Ulmus americana",1
2025,89,5.08,6.7056,"Ulmus americana",1
2025,89,6.35,8.2296,"Ulmus americana",1
2025,89,NA,NA,"Ulmus americana",2
2025,10,64.516,24.384,"Quercus texana",1
2025,10,28.448,24.6888,"Quercus texana",1
2025,10,21.844,17.6784,"Ulmus americana",1
2025,10,23.622,21.6408,"Quercus texana",1
2025,5,NA,NA,"Ilex opaca",0
2025,5,NA,NA,"Ilex opaca",0
2025,5,NA,NA,"Ilex opaca",0
2025,14,9.652,8.5344,"Ilex opaca",1
2025,14,5.842,7.0104,"Ilex opaca",1
2025,18,16.51,15.24,"Ilex opaca",1
2025,18,4.572,5.4864,"Ilex opaca",1
2025,21,3.302,4.572,"Ilex opaca",1
2025,21,4.064,3.6576,"Ilex opaca",1
2025,24,3.556,4.572,"Ilex opaca",1
2025,30,4.826,5.1816,"Ilex opaca",1
2025,30,15.494,14.3256,"Ilex opaca",1
2025,19,13.97,11.5824,"Ilex opaca",1
2025,34,NA,NA,"Ilex opaca",2
2025,34,NA,NA,"Ilex opaca",2
2025,34,NA,NA,"Ilex opaca",2
2025,34,NA,NA,"Ilex opaca",2
2025,34,NA,NA,"Ilex opaca",2
2025,34,NA,NA,"Ilex opaca",2
2025,34,NA,NA,"Ilex opaca",2
2025,34,NA,NA,"Ilex opaca",2
2025,34,NA,NA,"Ilex opaca",2
2025,47,13.97,12.192,"Ulmus americana",1
2025,47,3.048,6.096,"Ilex opaca",1
2025,47,19.812,15.5448,"Ilex opaca",1
2025,47,14.986,14.3256,"Ilex opaca",1
2025,64,2.54,4.8768,"Ilex opaca",1
2025,125,NA,NA,"Ilex opaca",2
2025,22,16.764,13.716,"Quercus texana",1
2025,22,14.732,15.8496,"Quercus texana",1
2025,22,14.986,16.764,"Quercus texana",1
2025,22,29.464,19.5072,"Quercus texana",2
2025,22,16.256,14.0208,"Quercus texana",1
2025,22,20.066,17.9832,"Quercus texana",1
2025,22,13.208,13.1064,"Ulmus americana",1
2025,22,14.732,12.192,"Ulmus americana",1
2025,22,2.794,3.3528,"Ilex opaca",2
2025,31,14.986,12.4968,"Quercus texana",2
2025,31,29.21,27.432,"Quercus texana",1
2025,31,31.242,24.384,"Quercus texana",1
2025,31,17.78,17.6784,"Quercus texana",1
2025,31,22.098,16.1544,"Quercus texana",1
2025,31,18.288,16.1544,"Quercus texana",2
2025,31,21.336,16.4592,"Quercus texana",2
2025,31,13.716,16.764,"Quercus texana",2
2025,31,19.05,15.8496,"Quercus texana",2
2025,31,18.288,18.8976,"Quercus texana",1
2025,8,17.78,13.716,"Ilex opaca",1
2025,8,NA,NA,"Ilex opaca",2
2025,8,12.954,9.7536,"Ilex opaca",1
2025,8,17.018,11.2776,"Ilex opaca",1
2025,8,9.652,10.668,"Ilex opaca",1
2025,8,3.048,4.572,"Ilex opaca",1
2025,8,14.224,12.192,"Ilex opaca",1
2025,8,21.844,15.8496,"Ilex opaca",1
2025,8,NA,NA,"Ilex opaca",2
2025,8,14.224,14.0208,"Ilex opaca",1
2025,8,12.7,9.4488,"Ilex opaca",1
2025,8,11.176,11.5824,"Ilex opaca",1
2025,8,9.398,10.0584,"Ilex opaca",1
2025,8,13.208,13.1064,"Ilex opaca",1
2025,8,16.256,14.6304,"Ilex opaca",1
2025,8,17.78,15.24,"Ilex opaca",1
2025,25,17.018,17.3736,"Quercus texana",1
2025,25,16.002,17.0688,"Quercus texana",1
2025,25,20.32,21.0312,"Quercus texana",1
2025,33,7.874,9.144,"Ilex opaca",1
2025,33,4.064,6.4008,"Ilex opaca",1
2025,33,4.064,8.2296,"Ilex opaca",1
2025,33,2.794,4.8768,"Ilex opaca",2
2025,33,4.572,7.9248,"Ilex opaca",1
2025,33,12.7,11.5824,"Ilex opaca",1
2025,36,3.048,4.2672,"Ilex opaca",1
2025,36,18.542,15.24,"Ilex opaca",1
2025,36,7.112,9.7536,"Ilex opaca",1
2025,36,5.334,9.7536,"Ilex opaca",1
2025,36,NA,NA,"Ilex opaca",2
2025,36,2.54,3.048,"Ilex opaca",1
2025,71,70.612,29.8704,"Quercus texana",1
2025,71,51.816,28.6512,"Quercus texana",1
2025,6,5.334,5.7912,"Ilex opaca",1
2025,54,33.782,19.5072,"Ulmus americana",1
2025,54,20.828,15.8496,"Ulmus americana",2
2025,54,NA,NA,"Ulmus americana",2
2025,54,48.768,24.6888,"Ulmus americana",1
2025,56,17.526,15.24,"Ulmus americana",1
2025,56,14.478,17.6784,"Ulmus americana",1
2025,68,21.844,15.24,"Ulmus americana",1
2025,2,4.826,3.6576,"Ilex opaca",1
2025,9,NA,NA,"Ilex opaca",0
2025,47,6.35,5.4864,"Ilex opaca",1
2025,47,8.89,7.9248,"Ilex opaca",1
2025,54,13.462,15.5448,"Ilex opaca",1
2025,54,12.192,9.7536,"Ilex opaca",1
2025,54,17.018,11.8872,"Ilex opaca",1
2025,70,3.556,4.572,"Ilex opaca",1
2025,70,2.794,4.2672,"Ilex opaca",1
2025,70,4.826,6.096,"Ilex opaca",1
2025,73,NA,NA,"Ilex opaca",2
2025,73,NA,NA,"Ilex opaca",2
2025,73,2.54,4.572,"Ilex opaca",1
2025,81,3.048,3.048,"Ilex opaca",1
2025,89,12.954,11.5824,"Ilex opaca",1
2025,6,NA,NA,"Ulmus americana",0
2025,20,NA,NA,"Quercus texana",0
2025,20,NA,NA,"Quercus texana",0
2025,20,NA,NA,"Quercus texana",0
2025,26,NA,NA,"Ulmus americana",0
2025,5,39.116,21.0312,"Quercus texana",1
2025,49,14.986,12.192,"Ilex opaca",1
2025,68,6.858,7.0104,"Ilex opaca",1
2025,68,12.7,11.5824,"Ilex opaca",1
2025,68,13.716,12.4968,"Ilex opaca",1
2025,39,NA,NA,"Ulmus americana",2
2025,29,6.858,4.572,"Ilex opaca",1
2025,8,15.748,12.192,"Ilex opaca",1
2025,8,12.954,13.4112,"Ilex opaca",1
2025,35,14.478,12.4968,"Ilex opaca",1
2025,42,7.62,10.0584,"Ilex opaca",1
2025,42,6.096,7.9248,"Ilex opaca",1
2025,42,13.208,11.8872,"Ilex opaca",1
2025,42,17.018,14.6304,"Ilex opaca",1
2025,42,15.494,14.6304,"Ilex opaca",1
2025,42,12.7,11.8872,"Ilex opaca",1
2025,42,16.764,12.4968,"Ilex opaca",1
2025,42,12.954,12.4968,"Ilex opaca",1
2025,99,10.922,8.5344,"Ilex opaca",1
2025,5,17.018,14.3256,"Ulmus americana",1
2025,8,34.544,19.5072,"Ulmus americana",1
2025,10,17.018,17.3736,"Ulmus americana",1
2025,10,22.098,16.1544,"Ulmus americana",1
2025,10,19.558,19.5072,"Ulmus americana",1
2025,10,45.72,21.6408,"Ulmus americana",1
2025,10,14.732,13.716,"Ulmus americana",1
2025,58,49.276,28.0416,"Ulmus americana",1
2025,58,18.796,6.096,"Ulmus americana",2
2025,58,29.972,17.0688,"Ulmus americana",1
2025,28,14.478,13.716,"Ulmus americana",1
2025,28,29.972,27.1272,"Ulmus americana",1
2025,32,3.556,4.2672,"Ilex opaca",1
2025,38,5.842,6.4008,"Ilex opaca",1
2025,38,4.318,5.4864,"Ilex opaca",1
2025,38,4.318,6.4008,"Ilex opaca",1
2025,40,4.318,3.9624,"Ilex opaca",1
2025,47,4.064,5.7912,"Ilex opaca",1
2025,48,12.954,9.7536,"Ilex opaca",1
2025,48,16.256,13.716,"Ilex opaca",1
2025,48,18.288,13.4112,"Ilex opaca",1
2025,48,3.556,4.8768,"Ilex opaca",1
2025,48,2.794,4.2672,"Ilex opaca",1
2025,27,23.622,13.4112,"Ulmus americana",1
2025,1,3.302,3.3528,"Ilex opaca",1
2025,13,25.146,22.2504,"Ulmus americana",1
2025,13,20.066,17.6784,"Ulmus americana",1
2025,13,24.892,23.7744,"Ulmus americana",1
2025,13,13.716,17.0688,"Ulmus americana",1
2025,13,14.478,14.9352,"Ulmus americana",1
2025,13,NA,NA,"Ulmus americana",2
2025,13,12.7,9.144,"Ilex opaca",1
2025,13,13.97,12.8016,"Ulmus americana",1
2025,14,9.906,10.3632,"Ilex opaca",1
